TICID,RAdeg,DEdeg,Teff,logg
98718891,126.7180107,12.22098667,3573.3794,4.7468
437040089,123.4688081,13.14089117,,
248355415,133.0608559,10.86395448,,
344279011,123.369806,12.85553524,,
176944198,125.1123786,13.30804167,3358.947,4.7115
422218413,354.8437981,-10.34212622,4276.2046,4.6619
284993262,200.907378,-2.197486173,,
115083052,22.61284956,2.169502295,4490.1714,4.668
80360153,133.9781798,25.36446946,,
284993712,174.8293517,-5.375908673,4275.146,4.5203
38158315,169.9882136,-2.593756473,4006.6006,4.6768
98662984,77.76388068,16.47639548,,
79584820,233.8203327,-26.43830038,,
374271137,166.7874276,-1.327674128,,
48559459,126.5151279,11.97009041,,
23196895,78.27229379,16.22735555,,
173104321,203.518777,-2.162016335,3339.8535,4.9108
98581428,340.2924264,-14.81224453,,
293945019,132.6682706,11.45683311,,
130711879,128.1576839,11.80252146,,
38132622,155.8630131,1.661449232,,
1160444,234.5558369,-26.10079741,,
9031917,203.3440486,-2.182712778,,
293945214,199.9108441,-0.97792556,,
293945271,60.88359363,14.41814045,3675.1914,4.6163
281747092,126.7634939,11.33586313,3524.72,4.7287
269593933,21.46712656,2.41282038,,
248351366,173.7525004,-4.030368586,4101.144,4.6814
98670494,173.3990515,-3.724780596,4381.885,4.6041
80357327,156.9047692,1.518736733,,
49689842,156.7817185,1.898163038,,
4582442,18.61097937,0.830778199,4977.669,4.6874
436666679,189.2142773,-10.65863841,,
374270484,352.6174973,-10.81009499,4314.331,4.6012
185851425,357.2869559,-8.499699834,,
115010696,141.2059745,21.57170653,,
248344817,199.7065121,-0.41207076,,
303593066,339.2474077,-15.38815098,,
311365662,62.19716359,13.14273046,,
152720156,17.10858516,-1.317713339,5139.138,4.6644
173109689,22.45345675,2.427781282,5342.1367,4.736
117416815,159.6221392,0.926981852,,
152868833,158.2679422,2.17558994,,
311365721,165.7698189,12.87297693,,
374296250,233.8141189,-25.9678725,,
130713989,333.5211651,-17.87849667,,
183648500,338.1617674,-16.38565951,,
404434785,131.761135,10.90078945,5252.863,4.3911
397059832,21.58795217,1.831913367,6456.389,4.2931
349132589,191.2917234,1.789281382,,
176944097,172.8149881,-4.994778124,4272.2812,4.6773
374268542,62.94543247,13.40464572,6132.1655,4.5097
281707936,133.3161354,25.22177969,,
348662954,22.97990566,1.630509177,5221.8164,4.6741
422336098,186.8969122,-10.42027717,5494.3984,4.7432
9707727,78.16846588,16.22987712,5130.98,4.7805
436731760,159.5214744,1.745136005,,
374270417,202.9756132,-2.077832425,,
66717363,202.4371182,-1.711081685,,
146799121,338.6337234,-17.91894453,,
434131376,133.0522818,11.39600003,3795.8079,4.7157
405679853,124.3956121,13.30233484,,
248349373,17.55882872,-0.755161954,4983.6104,4.3037
303766706,21.92894152,1.233785977,4131.479,4.7014
23566316,352.6669087,-12.31364303,,
366500357,78.08898838,16.77097376,4557.948,4.8081
344225329,232.6179325,-25.93522947,3441.9434,4.9038
183651718,199.8499396,-0.918755298,,
145964277,294.6679046,-28.25352567,3429.028,4.4894
117419390,184.0139791,-10.26041159,,
49427287,258.2133492,-30.94368078,,
435332933,357.8334895,-8.582064001,,
444005678,356.4591629,-8.479790007,,
42917319,171.4228982,-3.107231963,4262.783,4.5133
411697451,126.2693713,11.95207095,5168.8413,4.6359
49426773,20.37217713,0.624660023,,
293893379,77.87282361,16.21798539,5128.327,4.7247
311365698,161.4257622,0.311544596,,
77572752,126.1920323,11.91630023,5053.986,4.748
2675287,17.75889768,-1.283808169,5319.5093,4.6668
333608935,355.8495801,-9.491492852,5350.587,4.7277
311365359,160.5754848,0.398056209,,
388671220,204.4420427,-1.041266719,,
0,130.1624552,24.85044678,,
344771789,200.3381584,-15.81652686,3375.3801,4.6399
5738933,16.9627568,-1.642116209,,
311365709,259.0945717,-29.19684132,5851.385,4.6181
277840098,156.5526444,1.965697069,,
374224556,200.0124125,-1.427035737,3473.808,4.9448
115072102,162.9416789,-0.062145905,4371.781,4.5722
173145129,339.2039233,-15.93962915,,
176876531,17.1782473,-0.45915227,,
9003522,189.4757484,-10.55898513,,
8937952,351.5372422,-10.9942056,,
432698540,156.3116474,1.323500794,,
130725724,182.3880288,-8.367537741,,
186817950,258.2887599,-29.46270205,6092.965,4.5227
386588973,355.2542836,-10.09707525,,
30915176,159.9344324,1.860223995,4407.6104,4.5155
277894919,205.2462957,-1.387120928,,
47387365,167.3413136,-1.057531935,5118.6797,4.5239
374312553,339.4382344,-16.91655419,,
277833249,58.89475172,12.67564848,,
294318841,203.1454735,-16.4102387,3540.9473,4.6536
248389352,13.79728677,-0.769999617,,
49556950,78.44626077,16.23912696,5120.9395,4.7306
277811374,160.8113688,0.199475653,,
277869145,159.7987986,2.157459617,4250.2373,4.636
23344545,202.5785977,-2.109832185,,
369493338,138.3620167,23.89262043,4570.228,4.7317
78907868,134.911081,25.29121667,,
38159884,103.2661184,16.9259625,,
185856325,342.5732042,-14.64784591,,
186699321,133.0027575,10.37616889,3600.117,4.8096
114982638,171.9161317,-4.3430118,,
49416858,130.7120377,10.941424,,
49418896,181.4118983,-7.127738292,,
332109347,340.4501889,-15.98601449,,
49675412,64.60583956,13.598983,3387.766,4.7155
293831724,204.987954,-2.940276488,,
293890540,159.1369905,0.289464188,,
173101813,161.5534082,0.513124491,,
248351670,354.2626509,-10.23835505,5341.2983,4.6699
130725786,78.11812738,16.29301742,,
69857792,236.5275792,-26.36185849,3480.1108,4.7868
49544713,242.1970681,-28.46561747,,
225953048,55.37138881,13.59888972,3436.223,4.8264
114985160,134.0603962,23.98320116,,
437030465,20.63150394,2.08442027,,
335007535,189.2161488,-10.70988805,,
344301578,200.3253218,-1.287392925,,
380196346,174.8666474,-4.877832971,,
374270434,169.3046118,-2.912514914,3618.0737,4.3268
185855407,334.0812078,-17.1802309,,
173108948,58.31788629,11.66303018,3615.9033,4.6321
173109495,131.1434961,25.28977144,,
38131522,185.0554069,-10.22255438,,
12654993,258.580689,-30.6446366,4981.3267,4.6985
389009621,160.6495239,1.008313839,,
9054224,156.4361878,3.43203496,4490.4746,4.6003
366410223,237.0780543,-26.0923361,5469.582,4.6381
335038090,203.5728155,-1.503265325,,
82052137,168.1805926,-1.612257751,4104.063,4.6219
38088015,162.9210381,0.576193633,5542.954,4.4199
380941163,188.1021526,-10.46639924,,
110976084,351.7515939,-11.9315311,,
380198005,354.8649468,-8.838513205,4295.071,4.6476
98628109,231.5875339,-25.16985375,4776.718,4.6601
436591660,203.1082633,-1.89450032,,
49419177,169.9776382,-2.633536377,,
78173253,16.13128612,-0.517628488,4881.1147,4.7475
49733411,183.0452247,-10.37421037,,
293509218,162.0312752,-0.049983199,,
117417035,157.5840267,2.495891484,4263.2773,4.6469
126277802,199.8573823,-1.037361097,,
380671915,355.5470846,-10.05974517,,
293831939,78.28127771,16.69640627,5203.145,4.7273
292260412,202.4457024,-2.515778276,,
186692852,200.59147,-1.939636374,,
173109397,183.138103,-9.655199234,,
49465142,181.8211845,-9.080589112,,
69839122,259.1438418,-30.06374459,5771.1636,4.6377
434167006,159.9734578,1.066064099,5901.1187,4.6158
175407481,171.146752,-3.313885588,,
333605320,129.7312293,10.02679555,3562.614,4.7019
86851578,130.3235408,24.82647567,,
293944978,21.09908836,1.988006642,,
411692197,174.8848003,-4.971364892,4224.301,4.5145
85978895,177.0158445,7.787646762,,
176868679,341.4207869,-15.97173541,,
9065303,201.3725913,-1.361172109,,
48626190,200.4362785,-0.927391995,,
389018920,172.3181994,-5.28328989,,
176867734,64.56453109,14.47873633,3118.7573,4.9981
49675425,159.6930719,0.990093903,,
411886859,199.7770853,-1.264191831,,
59130606,175.2543709,-5.133522636,,
242965486,59.82020145,12.11210886,,
435880544,62.48039119,14.44043487,,
336957274,132.0666103,10.51859951,3660.1206,4.6838
49689778,185.9620391,-9.006001895,5902.9883,4.6167
9698103,352.749766,-10.94389114,4315.418,4.6722
350475018,355.2970064,-10.28747284,4491.9785,4.5855
157838252,200.9665356,-0.691932714,5746.4155,4.6777
77648513,170.5784812,-2.805452357,3645.766,4.3031
48664831,131.9261031,24.85368619,,
115008151,199.5571165,-0.643818827,,
152805694,199.6924248,-0.443342878,,
49426814,176.6173388,-5.216862553,,
242964647,133.4522517,24.74654747,,
366410199,78.24818063,16.4112038,4930.978,4.7638
368438583,230.9600828,-26.28678457,,
411691470,168.1259959,-1.696726068,3471.9624,4.5121
411691851,61.20557304,14.29796809,3635.9941,4.3386
281701092,78.22514049,16.70855903,5315.7373,4.6449
458682125,341.1688207,-16.15523917,,
344301537,158.984593,1.89264693,,
9698987,234.6298499,-26.70492834,,
38143506,233.2408468,-25.66107837,,
38088136,134.7683836,23.33138222,,
435310710,16.14324384,-1.337885655,5015.4043,4.7708
434131188,348.5936966,-11.52233589,3251.7197,4.9379
2375772,355.7500714,-9.952326944,,
399724639,77.85618659,16.20763215,5179.2686,4.7326
311365666,202.6437203,-1.795778757,,
82055072,60.12967365,11.92644601,,
443617954,134.9829937,24.02372173,,
62905428,203.8970733,-3.171077892,,
98674140,343.2306774,-13.93916229,,
402312837,123.8475542,13.56615652,3637.0361,4.4951
293890739,131.1865471,24.18883235,,
277893083,21.89155075,2.350958926,5211.9185,4.3039
277875382,258.8972532,-30.11026794,,
286814959,352.1154208,-11.9779138,,
459055707,78.01874088,16.60696059,5035.602,4.6933
277888514,159.2438705,0.772324365,,
277893315,175.7214851,-4.754863011,3244.3447,4.0085
130725728,233.8889816,-26.94233798,,
145964511,171.7576385,-5.039709016,,
188578572,168.8003596,-1.743392718,4198.255,4.6695
468992409,335.0944289,-16.95819991,,
117166294,340.2096401,-16.12569856,,
31231707,200.8148774,-16.59008365,,
399731263,353.0938386,-10.25107018,,
380195396,356.4735492,-8.430061371,4988.6255,4.4783
277697934,156.5587298,0.504271301,,
12819833,204.0756368,-17.41385666,,
380941118,187.984134,-10.95463208,,
111015541,158.2236756,2.222794415,,
176942892,200.6567163,-1.836935902,,
411692130,204.4029726,-1.308897632,4128.1665,4.3578
49419338,199.677782,-1.067866909,,
389053263,200.3247034,-0.777619707,,
366354932,130.6452946,12.10630712,,
411697924,136.2814469,23.23519348,,
248343105,131.4480273,24.51052314,,
49735836,186.5646572,-10.53183942,,
344243146,259.5845013,-29.83886112,5970.314,4.6846
286362134,200.2963772,-0.719032387,,
49738008,170.1120554,-3.264462824,4092.2087,4.3646
49416924,155.7791681,1.006080922,,
59003301,231.0805359,-26.13990665,,
357493372,205.6628444,-1.465675487,,
183650498,131.7921041,11.12642568,3470.6018,4.7938
38159847,17.44309241,-1.521347928,,
411697381,13.72748976,-1.340744379,,
443617772,353.759054,-10.89954603,,
293890311,356.1066829,-10.29420109,5107.4517,4.307
225802113,162.3446033,0.394491428,,
78296487,161.6296344,1.409926575,,
126317213,233.9387721,-26.76947044,,
366527061,58.78372022,13.19236584,,
98670469,127.7357074,12.09730428,,
0,293.2184279,-28.74119137,,
366658359,17.20532667,-1.207850148,,
366568597,16.43486489,-0.678291057,4099.6226,4.5376
157839300,352.4072892,-12.64232547,,
374271045,160.760707,0.90507306,,
86118533,201.3106676,-2.080471096,,
366484865,162.5467077,0.217221584,,
126237322,129.7298727,11.93033667,,
126237391,204.3189178,-17.69093333,,
357493481,204.1757434,-2.348364804,,
380255527,17.11530885,-1.837532686,,
374314820,260.6460583,-29.14327404,,
38143680,78.16899283,16.6720882,4897.9556,4.7826
38086770,154.2494547,4.23413092,,
291074978,230.8815812,-26.6311542,3320.2542,4.6524
434132116,204.0338428,-1.879603142,5581.649,4.6213
126278088,200.2014022,-1.807877688,,
126234496,204.242061,-1.241581726,3459.8367,4.8103
357443535,357.4131434,-9.388955889,4277.5425,4.5278
399702794,157.6786202,1.085181144,3435.4495,4.8378
399671240,170.1790969,-3.630063541,4287.16,4.3813
4619635,162.8178714,0.476060039,,
311365247,61.55041025,14.48862545,,
152739705,127.0672415,10.29328661,,
240812327,186.0544332,-9.102192815,,
368438690,78.41495093,16.18006219,5214.423,4.715
437030377,156.157733,1.551470387,4133.4526,4.7068
437030710,234.0840598,-26.45813975,4337.8926,4.8882
109172053,170.4630269,-3.645068834,4904.4346,4.3774
98591435,202.1491422,-2.732985554,5300.343,4.7321
152827653,20.13215173,-0.031140918,4641.3936,4.6609
293945448,205.3735968,-1.207241224,,
293893315,180.8035547,-6.937619749,,
277870744,169.6291958,-4.606044649,3600.6328,4.1169
49675473,126.0855194,11.70187992,3485.185,4.7017
49737974,136.336652,23.17273809,,
9098918,348.6907857,-11.62288369,6957.5537,4.3759
277870716,160.7274934,0.590811174,,
277810608,204.3048264,-1.576168641,,
157843272,133.4819764,24.52777753,,
399722439,207.5143244,-18.48682122,3353.5466,4.6045
8918936,156.7542762,1.072136601,,
411692218,200.4274855,-1.882176013,,
336956764,169.720439,-4.486063815,3830.8076,4.7557
9726761,340.8716951,-16.59321301,,
49522908,128.3068452,11.0489246,,
173109371,184.8472552,-10.29724095,,
49419286,182.519158,-8.664250562,,
380255606,184.1388858,-8.567190524,4360.482,4.3945
471013677,169.459383,-3.219448324,4118.702,4.2818
0,239.0716134,-26.63819118,2732.0664,4.7556
0,355.3324888,-9.347372642,4920.4214,4.3597
81986369,354.1530048,-9.226176766,,
38143530,75.1530457,16.37448703,4461.3228,4.6721
38064491,78.19302635,16.82681553,5192.826,4.6554
277839906,137.2186582,25.20683705,3340.7446,4.9346
374238899,339.2214768,-15.62026346,,
435880135,229.1867182,-26.1098218,5246.24,4.7547
290107106,15.75115306,-0.883459613,4702.218,4.5364
98677222,15.26585206,-0.116122667,4862.273,3.4961
9709224,353.1136161,-9.952288125,3748.2246,4.7249
380166547,355.6378439,-8.572153925,,
350475040,154.2369577,3.765602523,,
380907541,201.2558805,-2.093029355,,
8989838,201.3475392,-1.350653857,,
311365154,173.8588533,-4.517222759,4010.5837,4.6976
38113991,197.792118,-14.40021501,3438.0305,4.9176
437335794,21.80935554,1.257366619,,
98594186,202.7468968,-2.547410654,6998.0557,4.2072
311365206,200.7189024,-1.514913942,,
293893735,170.3653653,-3.010817609,4204.8335,4.5436
186475475,205.090884,-16.9801997,3434.0767,4.7084
186897678,13.58484949,-1.452766004,5260.0884,4.6086
466053879,200.1666338,-1.101745632,,
277877140,339.9437405,-15.72365487,,
157836627,131.0056047,10.90149355,,
49523265,126.1745666,11.95602087,,
344242576,357.3759589,-8.564659213,3365.59,4.8366
344278934,157.081529,0.962294863,3603.439,4.5821
8990053,156.7457967,1.924805547,,
176868604,173.2323296,-4.618508747,4265.8477,4.6796
293890412,128.3327402,10.14041983,3281.099,4.954
411691611,78.37567893,16.32757069,4701.0303,4.8422
411691679,200.8877968,-1.030930434,3607.2766,4.6128
436586476,207.2891029,-17.92922742,,
293837440,203.3750293,-3.016387241,,
374271046,21.73851041,1.506986452,5082.988,4.3249
82054727,358.3717793,-8.722586705,,
311365292,162.2310237,1.067150562,3378.144,4.5962
47377452,203.3326865,-2.370641068,,
374366816,128.3752651,11.43432482,,
206283212,15.76042555,-0.010528544,5213.1606,4.6256
366443680,160.5544077,1.193655526,,
344299641,229.1514186,-25.3045788,3519.5225,4.7756
49735551,171.8985415,-4.902456044,3167.657,4.4638
173108670,289.3162083,-28.37578446,3280.5984,4.9734
38143375,15.9061015,-0.912320093,,
388814633,200.551813,-1.2548683,,
411749206,77.94971622,16.33269701,4819.098,4.3906
293695677,78.23283684,16.43163443,,
186695993,129.2759118,10.92620949,4624.767,4.6824
8990099,128.3866767,11.65785423,3492.5725,4.7496
8990903,17.24250026,-2.316798993,,
147745290,355.562659,-9.095903775,5244.3857,4.6635
111058386,78.3035646,16.42797519,4861.851,4.7676
78922188,157.9750754,2.61348292,4197.2085,4.6537
9707748,201.4410216,-1.376256917,,
277798932,127.5591803,10.53032307,,
380166612,20.31613385,1.27845447,,
443970462,163.2994571,0.264524266,,
176940581,333.4402651,-17.77472135,,
78904402,128.1713062,11.27370852,,
303598242,205.9793683,-17.86675002,3551.16,4.6145
117416826,19.64285133,-0.229029324,,
49531841,180.0160824,-6.927645763,,
374296229,169.9545271,-4.036031044,,
152701849,161.1191546,1.514094945,4528.1367,4.6442
38131323,173.6233645,-4.541845028,4243.507,4.6728
357494159,20.68453528,0.732703472,4132.289,4.6778
98674060,164.4994551,13.22468175,5512.968,4.6187
98667495,230.8749934,-26.62933011,,
115008138,77.91602909,16.3512935,4782.48,4.8207
38132698,78.02147149,16.69674725,4959.375,4.6435
240664027,161.851017,0.837386465,,
437030166,203.5490459,-2.266020162,,
176867671,128.1581034,10.78746643,,
432615994,128.2876423,11.88652727,3092.086,4.973
245895428,156.6636806,1.483533544,,
374180071,201.5850247,-1.686362537,,
173163024,199.8330608,-0.899167011,,
173108693,203.5466078,-17.42583954,,
12787262,18.83087358,0.232495325,,
60284473,340.3693791,-15.91473813,,
291074554,203.314719,-16.66243572,,
468983871,354.5750612,-9.895975916,6142.87,4.5282
176939199,78.11040345,16.20359713,5088.4766,4.7718
225958882,124.0124059,13.53804301,4040.6858,4.6956
38131681,20.40695281,1.534753369,5172.2563,4.7185
240812311,229.973177,-24.99737399,,
157843215,199.8061792,-1.247090999,,
2372173,129.6756006,12.35859973,,
399670800,131.2745247,25.09112908,,
176877404,154.6162085,4.168823816,,
152773113,173.0044251,-4.656507817,3266.502,4.9773
176938882,127.0156139,11.97375387,,
152868863,355.7439599,-10.13471104,4529.6562,4.6372
23566443,358.9571071,-8.23895805,,
183648672,175.7585414,-5.529431341,,
53207452,355.6197403,-10.27277191,,
168884612,199.3623122,-1.779226965,,
176944229,337.8868869,-16.2145891,,
291157403,15.24238119,12.91666666,5179.2544,4.7507
225802842,352.8573032,-10.8711796,4502.2144,4.523
12860766,159.1233314,0.957536049,,
240662731,165.3733336,12.92180907,,
411697273,138.1668084,24.65044115,,
38115372,199.831854,-0.879973862,,
366500379,176.5081621,-5.487130915,3360.2324,4.8434
248353644,126.7939948,11.51681542,3429.8977,4.9009
98676187,173.3019374,-5.261463242,4212.8276,4.5252
114958761,59.01038659,11.36847835,4730.006,4.8104
173108613,78.24192885,16.25277993,4854.2476,4.7916
262809116,160.1892548,1.849222687,,
436731260,230.5913605,-25.94875142,,
225887281,137.1983495,23.47900718,,
157836562,171.1334978,-5.045852795,,
53210073,339.6096189,-15.94994469,,
443996818,128.2908146,11.67054997,5469.7383,4.5822
176877433,20.9633217,1.962770867,3429.5117,4.9225
49687533,186.0381403,-10.15936863,,
66779963,78.42402861,16.3938212,4824.4106,4.7307
49419294,78.06418057,16.75748399,4965.581,4.7726
117254350,160.8543543,0.440818569,,
49678031,170.4409124,-3.516083327,4202.048,4.6197
281705843,166.8822327,-1.149597053,3637.4976,4.4321
38160935,128.3615354,10.59274558,,
405679973,124.4839343,13.21006885,3435.8135,4.5836
108670665,133.0743967,23.80634928,,
365003408,21.32855982,1.721917943,,
98629240,160.4960504,-0.077031292,,
5738967,203.5198586,-1.295382331,,
9099146,170.8802393,-3.36956816,4405.832,4.5892
152719704,131.8987986,10.42409581,,
402313616,191.156678,1.790495072,,
380674495,358.3876383,-8.649523345,,
147815883,169.7093308,-4.635030907,,
366354799,341.3616027,-15.96749504,,
388816659,123.6605683,13.35343147,,
